employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met_more_than_80,awards_won,avg_training_score
45212,Operations,region_8,Masters & above,f,other,1,39,3,2,0,0,61
6525,Procurement,region_26,Bachelors,f,other,1,40,5,4,1,0,69
34568,Operations,region_7,Bachelors,f,other,1,43,5,3,1,0,55
41933,Operations,region_2,Bachelors,f,referred,1,31,4,6,1,0,62
77903,Technology,region_24,Bachelors,m,other,1,27,,1,0,0,82
68287,Sales & Marketing,region_5,Bachelors,f,other,3,26,3,4,1,0,50
9583,HR,region_26,Masters & above,m,other,1,40,3,4,0,0,54
71285,Technology,region_7,Masters & above,m,referred,1,36,3,7,0,0,75
21765,Sales & Marketing,region_29,Bachelors,m,sourcing,2,30,2,5,0,0,49
55361,Sales & Marketing,region_4,Masters & above,f,sourcing,1,31,1,4,0,0,51
6049,Sales & Marketing,region_25,,m,sourcing,1,26,,1,1,0,49
76484,Analytics,region_9,Bachelors,m,sourcing,1,26,,1,0,0,82
73770,Analytics,region_7,,m,other,1,23,1,1,0,0,88
49404,Procurement,region_14,Bachelors,f,sourcing,1,39,3,8,0,0,72
48704,Sales & Marketing,region_26,Bachelors,m,other,2,28,,1,1,0,50
62936,Sales & Marketing,region_29,Bachelors,m,other,2,27,5,5,1,0,48
46104,Technology,region_2,Bachelors,m,other,1,53,3,27,0,0,80
47768,Technology,region_8,Bachelors,f,sourcing,2,28,4,5,0,0,79
49936,Operations,region_16,Bachelors,f,other,1,27,,1,0,0,62
52605,Operations,region_22,Masters & above,f,sourcing,1,30,4,3,1,0,59
5166,Sales & Marketing,region_26,Bachelors,f,other,1,38,3,5,0,0,52
26062,Finance,region_29,Bachelors,m,other,1,38,5,2,1,0,61
25394,Operations,region_3,Masters & above,m,other,2,41,3,7,0,0,57
16969,Operations,region_22,Bachelors,m,referred,2,34,4,7,0,0,61
32485,Sales & Marketing,region_13,Bachelors,f,other,1,37,4,10,0,0,51
39926,Operations,region_20,Bachelors,m,other,1,30,5,2,0,0,59
1802,Finance,region_13,Bachelors,m,other,1,31,1,2,0,0,60
57821,HR,region_2,Masters & above,m,other,1,34,5,3,0,0,97
25004,Procurement,region_8,Bachelors,m,sourcing,1,32,4,3,0,0,73
21099,Operations,region_4,Bachelors,m,other,1,27,,1,1,0,59
27305,Sales & Marketing,region_13,Masters & above,m,other,1,43,3,7,0,0,53
44404,Sales & Marketing,region_7,Masters & above,m,referred,1,36,5,5,0,0,49
37950,Operations,region_22,Bachelors,m,other,1,29,,1,1,0,59
15249,Sales & Marketing,region_6,Bachelors,m,sourcing,1,28,5,4,1,1,49
47319,Operations,region_8,Masters & above,f,sourcing,1,42,3,6,0,0,62
55324,Sales & Marketing,region_30,Bachelors,m,other,1,32,4,6,0,0,51
25135,Analytics,region_3,Bachelors,m,other,1,30,3,6,0,0,83
73453,Procurement,region_2,Bachelors,m,other,1,50,4,7,1,0,70
21642,Sales & Marketing,region_22,Bachelors,m,sourcing,2,36,4,7,0,0,52
40573,Technology,region_2,Masters & above,m,sourcing,1,42,5,12,1,0,81
74093,Operations,region_4,Masters & above,m,other,2,47,1,18,0,0,61
26815,Operations,region_19,Masters & above,f,other,2,40,3,6,0,0,55
43051,Operations,region_7,Bachelors,f,other,1,29,3,5,0,0,64
49771,Technology,region_31,Bachelors,m,other,1,42,3,12,0,0,76
4841,HR,region_16,Bachelors,f,sourcing,1,31,4,7,0,0,52
12158,Sales & Marketing,region_14,Bachelors,m,other,1,38,3,12,0,0,50
68924,Procurement,region_2,Masters & above,m,other,1,37,5,3,1,1,68
51032,Operations,region_2,Masters & above,f,other,2,36,3,9,0,0,59
56507,Sales & Marketing,region_15,,m,sourcing,1,32,4,5,0,0,51
67444,Analytics,region_31,Bachelors,m,other,2,32,4,3,0,1,89
64819,Operations,region_31,Bachelors,f,sourcing,2,33,3,5,0,0,58
28546,HR,region_27,Bachelors,m,other,1,28,5,4,1,0,49
45668,Sales & Marketing,region_7,Masters & above,m,other,1,29,2,6,0,0,48
27661,R&D,region_22,Bachelors,m,other,1,29,4,2,1,0,87
66390,Operations,region_2,Bachelors,f,other,2,50,3,4,0,0,64
5606,Analytics,region_19,Bachelors,m,sourcing,2,30,4,3,0,0,83
11879,Sales & Marketing,region_14,Bachelors,m,other,1,33,5,8,1,0,48
13997,Operations,region_2,Bachelors,m,sourcing,1,33,5,5,1,0,56
25874,Sales & Marketing,region_2,Bachelors,m,other,1,29,4,5,0,0,49
70656,Sales & Marketing,region_2,Masters & above,m,sourcing,1,58,2,17,0,0,50
50640,Analytics,region_17,Bachelors,m,sourcing,1,30,3,3,0,0,84
58957,Sales & Marketing,region_32,Bachelors,f,other,3,31,1,6,0,0,51
24153,Operations,region_27,Bachelors,m,other,1,26,,1,0,1,69
20914,Operations,region_2,Masters & above,m,other,1,57,5,6,1,0,56
11593,HR,region_22,Masters & above,m,sourcing,1,38,5,12,0,0,50
69303,Sales & Marketing,region_2,Bachelors,m,other,1,33,3,7,1,0,50
1970,Operations,region_27,Bachelors,m,sourcing,1,49,5,6,1,1,62
23321,Procurement,region_2,Bachelors,f,other,1,35,4,10,0,0,70
22956,Finance,region_2,Below Secondary,f,sourcing,1,25,3,4,1,0,57
29024,Procurement,region_22,Bachelors,m,sourcing,1,28,4,5,0,0,67
20465,Finance,region_7,Masters & above,f,sourcing,1,32,5,5,0,0,59
9961,Procurement,region_22,Below Secondary,m,sourcing,1,28,3,2,0,0,71
74794,Analytics,region_7,Bachelors,m,other,1,39,4,10,0,0,84
42583,Sales & Marketing,region_25,Bachelors,f,other,1,30,5,4,0,0,48
60955,Operations,region_26,Bachelors,m,other,1,30,3,3,0,0,57
52125,Analytics,region_2,Bachelors,m,other,1,51,4,9,0,0,86
11204,Finance,region_20,Bachelors,m,sourcing,1,46,5,14,0,0,56
76886,Operations,region_2,Masters & above,m,sourcing,1,34,5,6,1,0,62
20597,HR,region_32,Below Secondary,m,other,1,24,4,2,0,0,51
60243,Analytics,region_15,Bachelors,m,other,1,32,5,4,1,0,91
24905,Operations,region_2,Bachelors,f,sourcing,1,36,2,8,0,0,57
30115,Sales & Marketing,region_15,Masters & above,m,other,1,49,3,13,1,0,49
53287,Operations,region_22,Masters & above,m,other,2,38,5,6,1,0,61
4656,Operations,region_32,Bachelors,f,sourcing,1,31,3,6,1,0,59
4531,Procurement,region_2,Bachelors,m,sourcing,1,58,2,7,0,0,71
54120,Sales & Marketing,region_22,Bachelors,f,other,1,30,2,4,0,0,46
30129,R&D,region_30,Masters & above,f,sourcing,1,31,3,2,0,0,82
9201,Technology,region_4,Bachelors,f,other,1,29,1,3,0,0,80
35058,Operations,region_2,Bachelors,m,sourcing,2,35,1,3,0,0,64
54451,HR,region_2,Masters & above,f,other,1,57,5,14,0,0,49
32679,Operations,region_14,Bachelors,f,sourcing,1,38,3,9,0,0,59
58542,Analytics,region_22,Bachelors,m,sourcing,2,36,1,3,0,0,81
29553,Sales & Marketing,region_22,Bachelors,m,other,1,30,4,6,1,0,51
35653,Sales & Marketing,region_16,,m,sourcing,2,22,,1,0,0,50
68130,Analytics,region_22,Masters & above,m,sourcing,1,34,4,8,1,0,82
40899,Operations,region_27,Bachelors,f,other,2,34,4,6,0,0,64
10573,Legal,region_27,Bachelors,m,other,1,35,3,5,0,0,58
73011,Sales & Marketing,region_31,Bachelors,m,sourcing,1,41,5,12,0,0,52
68853,Technology,region_2,Bachelors,f,sourcing,1,31,1,4,1,0,80
71676,R&D,region_8,Bachelors,m,other,2,28,3,2,1,0,83
70022,R&D,region_4,Masters & above,m,sourcing,1,32,3,10,0,0,84
21672,Procurement,region_2,Masters & above,f,other,1,40,1,9,0,0,74
31316,Operations,region_4,Masters & above,m,sourcing,1,43,3,9,0,0,74
11671,Procurement,region_2,Bachelors,m,sourcing,1,33,1,8,0,0,67
74605,Technology,region_26,Bachelors,f,other,1,29,4,4,0,0,78
35014,Sales & Marketing,region_13,Masters & above,m,other,1,40,4,10,0,0,48
13923,Technology,region_2,Bachelors,m,sourcing,1,34,3,3,0,0,74
52135,Sales & Marketing,region_31,Bachelors,f,other,1,34,4,8,1,0,47
31781,Operations,region_17,Masters & above,m,other,1,44,5,4,1,0,62
7916,Operations,region_7,Masters & above,f,other,1,33,1,7,0,0,54
11395,Analytics,region_9,Bachelors,m,other,1,27,4,3,0,0,82
8124,Operations,region_4,Bachelors,m,other,1,27,5,6,0,0,62
25425,Technology,region_26,Masters & above,m,sourcing,1,46,5,7,1,0,82
24908,Sales & Marketing,region_7,,m,other,1,33,3,8,0,0,54
6888,Sales & Marketing,region_2,Bachelors,f,sourcing,1,30,5,2,0,0,48
23923,Sales & Marketing,region_2,Bachelors,m,sourcing,4,29,,1,0,0,49
13381,Procurement,region_26,Bachelors,f,other,2,31,2,4,0,0,68
2198,Operations,region_32,Bachelors,m,sourcing,1,26,5,1,0,0,59
41372,Procurement,region_2,Masters & above,m,sourcing,1,44,5,10,1,0,71
39952,Sales & Marketing,region_25,Masters & above,m,sourcing,1,32,5,7,0,0,54
8918,Sales & Marketing,region_26,Bachelors,m,sourcing,1,40,1,14,0,0,43
57648,Operations,region_2,Bachelors,m,sourcing,1,20,4,2,0,0,56
11410,Finance,region_13,Bachelors,m,sourcing,1,30,3,5,0,0,59
64587,Sales & Marketing,region_7,Masters & above,f,other,1,35,5,5,1,0,48
42292,Sales & Marketing,region_7,,m,sourcing,1,29,2,3,0,0,51
29088,Operations,region_14,Bachelors,m,sourcing,1,35,4,3,1,0,59
4299,Sales & Marketing,region_12,,m,other,1,24,,1,0,0,49
4652,Sales & Marketing,region_16,Bachelors,m,other,1,41,5,4,0,0,46
61511,Sales & Marketing,region_1,Bachelors,f,other,1,27,3,3,0,0,45
41638,Procurement,region_2,Bachelors,m,other,1,56,4,14,0,0,65
66251,Sales & Marketing,region_15,Bachelors,m,other,2,26,3,3,0,1,48
25334,Procurement,region_2,Bachelors,m,other,1,45,3,11,0,0,84
1003,HR,region_2,Masters & above,m,other,1,39,4,8,0,0,49
72311,Technology,region_22,Bachelors,f,sourcing,1,26,2,4,0,0,76
19997,Analytics,region_22,Masters & above,m,sourcing,3,41,3,4,1,0,81
41784,Technology,region_13,Bachelors,m,sourcing,1,37,3,7,0,0,84
53338,Technology,region_2,Bachelors,m,referred,1,25,3,2,1,0,75
64418,Procurement,region_13,Bachelors,m,sourcing,1,36,4,6,0,0,67
7812,Sales & Marketing,region_1,Bachelors,m,sourcing,1,35,3,7,0,0,46
18096,Procurement,region_17,Bachelors,f,sourcing,1,24,,1,1,0,68
11098,Sales & Marketing,region_14,Bachelors,f,sourcing,1,37,3,5,0,0,45
77396,Sales & Marketing,region_2,Bachelors,m,referred,2,26,4,3,1,0,51
46726,Sales & Marketing,region_22,Masters & above,m,other,1,31,2,4,0,0,55
3052,Finance,region_22,Bachelors,m,other,1,28,,1,0,0,61
49204,Sales & Marketing,region_7,Bachelors,m,sourcing,1,31,3,6,0,0,52
14794,Sales & Marketing,region_4,Bachelors,m,other,1,29,4,4,1,0,50
41534,Procurement,region_27,Masters & above,f,sourcing,1,40,1,9,0,0,70
59632,Finance,region_2,Bachelors,m,sourcing,1,32,,1,1,0,58
71828,Finance,region_22,Bachelors,m,sourcing,2,27,5,5,0,0,64
4533,Sales & Marketing,region_7,,m,sourcing,1,21,5,2,1,0,49
44515,Technology,region_5,Bachelors,m,other,1,32,3,3,0,0,83
75676,Sales & Marketing,region_22,Bachelors,m,sourcing,2,27,3,3,1,0,47
7534,Procurement,region_27,Bachelors,f,other,1,34,5,3,1,0,73
9894,Sales & Marketing,region_23,Masters & above,m,other,1,40,4,7,0,0,49
34254,Sales & Marketing,region_2,,m,other,1,54,1,23,0,0,48
27002,Sales & Marketing,region_2,Bachelors,m,sourcing,1,23,,1,0,0,52
17460,Technology,region_7,Masters & above,m,sourcing,1,49,4,5,0,0,82
35837,Analytics,region_34,Bachelors,m,other,1,31,3,7,0,0,85
39916,Finance,region_7,Masters & above,m,other,2,38,5,3,1,0,58
60271,Finance,region_22,Bachelors,f,sourcing,1,27,5,4,1,0,56
29246,Sales & Marketing,region_27,Bachelors,m,other,1,33,4,8,0,0,51
25715,Analytics,region_22,Bachelors,f,other,1,28,,1,1,1,86
15708,Operations,region_15,Bachelors,m,sourcing,1,39,3,8,0,0,66
28067,Technology,region_5,Masters & above,m,sourcing,2,37,1,4,0,0,79
19082,HR,region_7,Bachelors,f,sourcing,1,34,5,8,1,0,49
69269,Sales & Marketing,region_7,Bachelors,m,other,1,29,3,6,0,0,48
56797,Legal,region_11,Bachelors,m,sourcing,1,37,5,3,1,0,56
62529,Procurement,region_6,Bachelors,m,other,1,31,3,7,0,0,68
34256,Sales & Marketing,region_13,Bachelors,m,sourcing,1,33,3,6,0,0,48
29141,Sales & Marketing,region_21,Bachelors,m,other,1,39,3,8,0,0,52
14416,Operations,region_15,Masters & above,m,sourcing,1,44,3,3,1,0,54
36683,Operations,region_31,Bachelors,m,other,1,28,2,2,1,0,61
36713,Sales & Marketing,region_2,Bachelors,f,other,2,45,3,10,0,0,46
29762,Technology,region_2,Bachelors,m,other,1,31,3,3,1,0,82
19580,R&D,region_15,Masters & above,m,other,1,31,,1,1,0,88
15561,Technology,region_2,Bachelors,f,other,1,34,2,9,0,0,73
51986,Procurement,region_2,,f,sourcing,1,47,1,20,0,0,70
10212,Procurement,region_2,Masters & above,f,sourcing,1,49,3,16,0,1,69
22982,HR,region_2,Masters & above,m,other,2,59,3,3,0,0,50
59669,Sales & Marketing,region_2,,f,sourcing,1,54,2,9,0,0,48
16144,Sales & Marketing,region_34,Bachelors,m,other,1,30,3,2,0,0,51
11116,Sales & Marketing,region_2,,m,sourcing,1,38,3,9,0,0,49
19558,Sales & Marketing,region_2,,m,sourcing,1,47,4,7,0,1,96
52721,Procurement,region_5,Bachelors,f,sourcing,2,31,2,2,1,0,70
72005,Sales & Marketing,region_2,Masters & above,m,sourcing,1,46,3,19,0,0,50
26143,Technology,region_7,Bachelors,f,sourcing,2,28,2,2,0,0,78
23775,Analytics,region_15,Bachelors,m,other,2,29,3,3,0,0,89
33988,HR,region_12,Bachelors,m,sourcing,1,31,5,6,1,0,50
25086,Analytics,region_22,Masters & above,f,other,2,31,3,6,1,0,85
73281,Sales & Marketing,region_22,Masters & above,m,other,2,40,3,10,0,0,53
6192,Analytics,region_26,Bachelors,m,other,1,31,1,4,1,0,86
45989,Operations,region_2,Bachelors,m,sourcing,1,29,,1,0,0,61
19948,Procurement,region_7,Masters & above,m,other,2,40,3,2,0,0,73
70438,Legal,region_22,Below Secondary,m,other,3,24,,1,0,0,69
22491,Sales & Marketing,region_23,Bachelors,m,sourcing,1,41,3,8,0,0,43
13899,Operations,region_23,Bachelors,m,sourcing,1,31,1,8,0,0,57
13615,Analytics,region_29,Bachelors,f,other,1,29,3,2,0,0,86
28159,Procurement,region_20,Bachelors,f,other,1,33,3,6,0,0,68
53692,Sales & Marketing,region_28,Masters & above,m,sourcing,2,36,4,9,1,0,47
72254,Sales & Marketing,region_13,Bachelors,m,sourcing,1,32,3,6,0,0,45
36061,Sales & Marketing,region_22,Bachelors,m,other,1,33,4,10,0,0,43
27296,Procurement,region_2,,f,other,1,38,4,9,0,0,72
72464,Sales & Marketing,region_14,,m,other,1,32,1,7,0,0,49
72248,Finance,region_28,Masters & above,m,sourcing,3,32,3,6,0,0,59
70612,Sales & Marketing,region_4,Masters & above,m,other,1,37,5,3,1,0,52
71837,Legal,region_7,Bachelors,m,other,1,36,5,5,1,0,57
35071,Operations,region_7,Bachelors,f,sourcing,1,31,,1,0,0,60
5424,Sales & Marketing,region_23,Masters & above,f,sourcing,1,35,1,2,0,0,52
23184,Sales & Marketing,region_19,Bachelors,m,other,1,39,3,5,0,0,50
10459,Sales & Marketing,region_3,Bachelors,m,other,1,40,5,7,1,0,51
60714,Technology,region_5,Bachelors,m,other,3,30,3,3,0,0,82
26153,Analytics,region_29,Bachelors,m,sourcing,1,32,4,7,0,0,86
31579,Operations,region_23,Masters & above,f,sourcing,1,41,4,8,1,0,54
54165,Operations,region_22,Bachelors,f,sourcing,1,28,,1,0,0,61
72097,Finance,region_2,Bachelors,f,other,1,23,,1,0,0,59
3492,Sales & Marketing,region_23,Masters & above,m,other,1,37,5,4,0,0,51
23901,Analytics,region_19,Bachelors,m,other,1,26,4,2,1,0,84
37520,Operations,region_15,Bachelors,m,sourcing,1,37,4,8,0,0,56
33451,Sales & Marketing,region_16,Bachelors,m,other,1,29,1,4,0,0,47
62444,Sales & Marketing,region_22,Bachelors,m,sourcing,1,34,1,8,0,0,47
44490,Legal,region_7,Bachelors,m,sourcing,3,34,3,4,0,0,60
72831,Procurement,region_2,Bachelors,f,other,2,30,4,2,1,0,74
70808,Technology,region_10,Masters & above,m,other,1,41,4,7,0,0,90
73234,Sales & Marketing,region_2,,m,other,2,28,,1,0,0,52
39684,Sales & Marketing,region_22,Masters & above,m,other,2,39,1,8,0,0,48
35937,Technology,region_31,Bachelors,m,sourcing,3,27,4,2,1,0,81
51261,Procurement,region_17,Masters & above,f,other,1,32,3,5,1,0,64
29489,Sales & Marketing,region_28,Bachelors,m,sourcing,1,37,3,2,0,0,57
63300,Sales & Marketing,region_22,Bachelors,m,sourcing,1,32,4,9,0,0,49
74386,Procurement,region_7,Masters & above,m,other,1,36,4,2,1,0,70
5093,Procurement,region_33,Bachelors,m,other,1,30,4,6,0,0,71
12763,Technology,region_2,Bachelors,m,other,1,31,2,2,0,0,78
57917,Operations,region_15,Bachelors,f,other,2,34,3,4,0,0,61
21236,Sales & Marketing,region_12,Bachelors,m,sourcing,1,26,5,2,1,0,49
4488,Technology,region_7,Below Secondary,m,other,2,25,3,2,0,0,80
38292,Sales & Marketing,region_5,Masters & above,m,other,1,43,5,4,0,0,48
40386,Sales & Marketing,region_7,Bachelors,f,other,2,27,4,4,1,0,45
44099,Operations,region_16,Bachelors,m,other,1,26,5,4,0,0,59
7118,Technology,region_27,Masters & above,m,other,4,44,3,11,0,0,80
470,Sales & Marketing,region_30,Bachelors,m,other,1,29,,1,0,0,52
71896,Sales & Marketing,region_25,Bachelors,m,sourcing,1,29,4,2,1,0,51
62437,Operations,region_2,Bachelors,f,other,1,37,5,5,1,1,58
1056,Technology,region_2,Bachelors,m,other,1,39,2,10,0,0,79
49150,R&D,region_4,Masters & above,m,other,2,36,2,4,1,0,83
54259,Technology,region_30,Bachelors,m,other,1,32,3,3,0,0,80
41865,Operations,region_14,Bachelors,f,sourcing,2,39,5,4,1,0,58
14169,Analytics,region_1,Masters & above,m,sourcing,3,34,5,4,1,0,88
24479,Technology,region_2,Bachelors,m,sourcing,1,23,1,2,0,0,82
29106,Sales & Marketing,region_21,Bachelors,m,sourcing,1,27,,1,0,0,47
40233,Procurement,region_23,Masters & above,f,other,1,38,3,9,0,0,66
61880,Operations,region_20,Masters & above,f,other,1,36,1,2,0,0,56
730,Operations,region_15,Masters & above,m,other,1,43,1,15,0,0,65
63289,Operations,region_7,Masters & above,m,sourcing,3,40,3,5,0,0,63
1238,Sales & Marketing,region_7,Bachelors,m,sourcing,2,24,,1,0,0,50
29165,Analytics,region_22,Bachelors,m,sourcing,2,33,3,5,1,0,86
1688,Sales & Marketing,region_14,Bachelors,f,other,1,44,4,12,0,0,55
5368,Procurement,region_2,Bachelors,m,other,1,47,2,15,0,0,74
13693,Sales & Marketing,region_16,,f,other,1,41,1,4,1,0,47
12058,Analytics,region_22,Bachelors,f,other,1,27,4,3,0,0,82
39064,Sales & Marketing,region_19,Bachelors,m,other,2,28,3,4,0,0,53
18865,Sales & Marketing,region_22,Masters & above,f,other,1,33,2,3,0,0,47
18638,Technology,region_6,Bachelors,m,other,1,24,,1,1,0,80
24336,Analytics,region_22,Masters & above,m,other,1,43,5,15,1,0,85
56842,Sales & Marketing,region_5,Bachelors,m,other,1,35,3,5,0,0,51
74503,Sales & Marketing,region_2,,m,other,1,22,,1,0,0,56
46474,Procurement,region_2,Bachelors,m,other,2,34,3,10,0,0,70
77771,Operations,region_13,Masters & above,m,other,1,37,3,2,0,1,77
77836,Operations,region_12,Bachelors,m,other,1,37,3,3,1,0,60
22811,Analytics,region_22,Bachelors,m,other,1,24,,1,0,0,81
68301,Sales & Marketing,region_22,,m,other,2,26,,1,1,0,47
66073,Operations,region_4,Masters & above,m,other,1,42,4,14,1,0,56
34970,Procurement,region_13,Bachelors,f,other,2,28,3,2,0,0,67
68442,Sales & Marketing,region_26,Bachelors,m,other,1,47,3,6,1,0,43
45718,Analytics,region_22,Bachelors,m,sourcing,1,28,4,4,1,0,85
7617,Finance,region_2,Bachelors,f,other,1,30,3,4,0,0,54
1379,Sales & Marketing,region_17,Bachelors,m,other,2,40,5,6,0,0,50
11149,Procurement,region_4,Masters & above,f,other,1,38,5,5,1,0,67
8970,Sales & Marketing,region_2,Bachelors,m,other,3,27,,1,0,0,53
28933,Sales & Marketing,region_28,Masters & above,m,other,3,34,2,2,0,0,50
69080,Technology,region_10,Masters & above,f,other,2,36,3,4,1,0,78
51351,Operations,region_15,Bachelors,m,other,2,38,5,4,1,0,58
68655,Procurement,region_28,Masters & above,f,other,1,31,3,3,0,0,71
46002,Operations,region_2,Masters & above,f,sourcing,1,33,5,8,1,0,63
74494,Finance,region_31,Bachelors,m,sourcing,1,37,4,5,1,0,59
69175,Sales & Marketing,region_27,Bachelors,m,sourcing,1,28,5,2,1,0,49
35607,Operations,region_15,Bachelors,f,other,1,30,3,2,1,0,59
14469,Sales & Marketing,region_3,Bachelors,m,sourcing,1,28,5,2,0,0,56
62160,Sales & Marketing,region_2,Bachelors,m,other,2,43,3,14,0,0,49
67580,Operations,region_15,Bachelors,m,sourcing,2,29,4,6,0,0,61
3726,Analytics,region_7,Bachelors,m,other,1,27,1,5,0,0,79
11019,Technology,region_2,Masters & above,f,referred,1,55,5,5,1,0,82
20831,Sales & Marketing,region_2,Masters & above,m,other,1,29,1,2,0,0,50
7289,Operations,region_30,Masters & above,f,sourcing,1,37,5,7,1,0,55
22635,Sales & Marketing,region_3,Bachelors,m,other,1,27,1,2,0,0,53
14179,Sales & Marketing,region_1,Bachelors,m,other,1,28,,1,0,0,67
34627,HR,region_22,Below Secondary,m,other,2,24,3,2,0,0,55
41030,Sales & Marketing,region_13,Masters & above,m,sourcing,1,30,5,6,1,0,50
16789,HR,region_2,Bachelors,f,sourcing,1,49,5,4,1,0,47
71498,Sales & Marketing,region_30,Bachelors,m,sourcing,1,27,3,4,0,0,54
59222,Technology,region_27,Bachelors,m,sourcing,1,28,,1,1,0,80
39566,Sales & Marketing,region_21,Bachelors,m,sourcing,1,32,,1,0,0,46
60738,Technology,region_13,Bachelors,m,sourcing,1,36,3,7,0,0,86
68676,Procurement,region_8,Masters & above,f,sourcing,1,39,3,3,0,0,70
60617,Operations,region_14,Bachelors,m,sourcing,1,29,2,2,0,0,56
59764,Procurement,region_2,Bachelors,f,other,1,60,5,3,0,0,89
38193,Procurement,region_5,Bachelors,m,sourcing,2,33,3,8,0,0,69
50849,Operations,region_17,Masters & above,f,sourcing,1,35,5,2,1,0,59
705,Technology,region_26,Bachelors,m,other,1,32,5,4,1,0,92
5360,Operations,region_2,Bachelors,f,other,4,36,3,8,0,0,57
18059,Operations,region_13,Masters & above,m,other,1,49,5,16,0,0,60
77294,Operations,region_2,Masters & above,f,other,1,37,5,8,0,0,60
39349,Analytics,region_22,Bachelors,m,sourcing,1,36,5,7,1,0,82
22674,Technology,region_22,Bachelors,f,other,1,30,1,6,0,0,80
64523,Sales & Marketing,region_7,Masters & above,m,other,1,42,2,6,0,0,48
54270,Sales & Marketing,region_32,Bachelors,m,other,4,28,,1,0,0,51
71220,HR,region_2,Bachelors,f,sourcing,1,28,,1,0,0,48
75104,R&D,region_13,Masters & above,m,sourcing,1,34,5,4,1,0,80
67971,Operations,region_16,Bachelors,f,other,1,35,3,6,1,0,55
37042,Procurement,region_2,Bachelors,m,sourcing,1,29,2,2,0,0,69
75397,Analytics,region_22,Masters & above,m,sourcing,2,30,3,3,1,0,84
73142,Sales & Marketing,region_11,Bachelors,m,sourcing,1,30,2,5,0,0,50
31436,Finance,region_31,Bachelors,f,sourcing,1,26,5,2,1,1,93
1460,Technology,region_3,Bachelors,m,sourcing,1,28,,1,1,0,81
57226,Operations,region_29,Bachelors,m,sourcing,1,26,1,5,0,0,58
27608,Sales & Marketing,region_11,Masters & above,m,other,1,34,5,7,1,0,47
26300,Technology,region_3,Masters & above,m,sourcing,1,33,3,5,0,0,76
57986,Technology,region_31,Below Secondary,m,sourcing,1,24,3,2,0,0,77
15766,HR,region_2,Masters & above,m,sourcing,1,45,5,5,1,0,45
